?
Gem Systems GSM-19 BL 18 VI 2019 Canada

/Gem Systems GSM-19 0018465 v9.0 20 XII 2019 M e2@v9 
/ID 1 file 01survey.b   27 IX 22
/datum  33000.00
/no AC filter
/12.2V
/tune initialize Y auto-tune N 033.9uT
/115200bps
/time nT sq 
104756.0  33737.71 99 
104800.0  33737.56 99 
104804.0  33737.58 99 
104808.0  33737.51 99 
104812.0  33737.43 99 
104816.0  33737.46 99 
104820.0  33737.45 99 
104824.0  33737.28 99 
104828.0  33737.37 99 
104832.0  33737.43 99 
104836.0  33737.30 99 
104840.0  33737.21 99 
104844.0  33737.21 99 
104848.0  33737.06 99 
104852.0  33736.95 99 
104856.0  33736.78 99 
104900.0  33737.19 99 
104904.0  33737.26 99 
104908.0  33736.86 99 
104912.0  33736.70 99 
104916.0  33736.68 99 
104920.0  33736.48 99 
104924.0  33736.48 99 
104928.0  33736.43 99 
104932.0  33736.30 99 
104936.0  33736.36 99 
104940.0  33736.36 99 
104944.0  33736.33 99 
104948.0  33736.36 99 
104952.0  33736.31 99 
104956.0  33736.21 99 
105000.0  33736.21 99 
105004.0  33736.15 99 
105008.0  33736.07 99 
105012.0  33735.93 99 
105016.0  33735.87 99 
105020.0  33735.82 99 
105024.0  33735.78 99 
105028.0  33735.63 99 
105032.0  33735.56 99 
105036.0  33735.47 99 
105040.0  33735.34 99 
105044.0  33735.20 99 
105048.0  33735.02 99 
105052.0  33734.88 99 
105056.0  33734.68 99 
105100.0  33734.56 99 
105104.0  33734.38 99 
105108.0  33734.21 99 
105112.0  33734.12 99 
105116.0  33733.99 99 
105120.0  33733.93 99 
105124.0  33733.86 99 
105128.0  33733.75 99 
105132.0  33733.65 99 
105136.0  33733.54 99 
105140.0  33733.40 99 
105144.0  33733.23 99 
105148.0  33733.08 99 
105152.0  33732.90 99 
105156.0  33732.67 99 
105200.0  33732.48 99 
105204.0  33732.36 99 
105208.0  33732.18 99 
105212.0  33731.93 99 
105216.0  33731.76 99 
105220.0  33731.64 99 
105224.0  33731.49 99 
105228.0  33731.41 99 
105232.0  33731.37 99 
105236.0  33731.24 99 
105240.0  33731.29 99 
105244.0  33731.13 99 
105248.0  33731.05 99 
105252.0  33731.04 99 
105256.0  33731.04 99 
105300.0  33730.98 99 
105304.0  33731.04 99 
105308.0  33731.05 99 
105312.0  33731.06 99 
105316.0  33731.03 99 
105320.0  33731.08 99 
105324.0  33731.00 99 
105328.0  33731.09 99 
105332.0  33731.09 99 
105336.0  33731.15 99 
105340.0  33731.13 99 
105344.0  33731.17 99 
105348.0  33731.25 99 
105352.0  33731.22 99 
105356.0  33731.31 99 
105400.0  33731.37 99 
105404.0  33731.37 99 
105408.0  33731.47 99 
105412.0  33731.52 99 
105416.0  33731.47 99 
105420.0  33731.58 99 
105424.0  33731.65 99 
105428.0  33731.64 99 
105432.0  33731.69 99 
105436.0  33731.71 99 
105440.0  33731.80 99 
105444.0  33731.93 99 
105448.0  33732.02 99 
105452.0  33731.93 99 
105456.0  33732.07 99 
105500.0  33732.18 99 
105504.0  33732.25 99 
105508.0  33732.33 99 
105512.0  33732.37 99 
105516.0  33732.40 99 
105520.0  33732.47 99 
105524.0  33732.60 99 
105528.0  33732.69 99 
105532.0  33732.75 99 
105536.0  33732.77 99 
105540.0  33732.80 99 
105544.0  33732.84 99 
105548.0  33732.83 99 
105552.0  33732.81 99 
105556.0  33732.87 99 
105600.0  33732.86 99 
105604.0  33732.90 99 
105608.0  33732.92 99 
105612.0  33733.03 99 
105616.0  33733.12 99 
105620.0  33733.02 99 
105624.0  33733.00 99 
105628.0  33733.08 99 
105632.0  33733.11 99 
105636.0  33733.15 99 
105640.0  33733.16 99 
105644.0  33733.14 99 
105648.0  33733.14 99 
105652.0  33733.11 99 
105656.0  33733.15 99 
105700.0  33733.18 99 
105704.0  33733.24 99 
105708.0  33733.22 99 
105712.0  33733.23 99 
105716.0  33733.26 99 
105720.0  33733.30 99 
105724.0  33733.32 99 
105728.0  33733.34 99 
105732.0  33733.40 99 
105736.0  33733.45 99 
105740.0  33733.21 99 
105744.0  33733.03 99 
105748.0  33733.25 99 
105752.0  33733.32 99 
105756.0  33733.34 99 
105800.0  33733.31 99 
105804.0  33733.28 99 
105808.0  33733.34 99 
105812.0  33733.35 99 
105816.0  33733.32 99 
105820.0  33733.33 99 
105824.0  33733.28 99 
105828.0  33733.35 99 
105832.0  33733.46 99 
105836.0  33733.49 99 
105840.0  33733.49 99 
105844.0  33733.38 99 
105848.0  33733.34 99 
105852.0  33733.32 99 
105856.0  33733.30 99 
105900.0  33733.23 99 
105904.0  33733.15 99 
105908.0  33733.11 99 
105912.0  33733.03 99 
105916.0  33732.94 99 
105920.0  33732.84 99 
105924.0  33732.72 99 
105928.0  33732.61 99 
105932.0  33732.47 99 
105936.0  33732.40 99 
105940.0  33732.27 99 
105944.0  33732.09 99 
105948.0  33731.93 99 
105952.0  33731.77 99 
105956.0  33731.56 99 
110000.0  33731.31 99 
110004.0  33730.96 99 
110008.0  33730.72 99 
110012.0  33730.52 99 
110016.0  33730.23 99 
110020.0  33730.12 99 
110024.0  33729.71 99 
110028.0  33729.43 99 
110032.0  33729.17 99 
110036.0  33728.72 99 
110040.0  33728.42 99 
110044.0  33728.18 99 
110048.0  33727.86 99 
110052.0  33727.55 99 
110056.0  33727.22 99 
110100.0  33727.01 99 
110104.0  33726.89 99 
110108.0  33726.56 99 
110112.0  33726.33 99 
110116.0  33726.13 99 
110120.0  33725.83 99 
110124.0  33725.76 99 
110128.0  33725.35 99 
110132.0  33725.08 99 
110136.0  33725.07 99 
110140.0  33724.92 99 
110144.0  33724.89 99 
110148.0  33724.80 99 
110152.0  33724.68 99 
110156.0  33724.62 99 
110200.0  33724.58 99 
110204.0  33724.54 99 
110208.0  33724.56 99 
110212.0  33724.53 99 
110216.0  33724.46 99 
110220.0  33724.39 99 
110224.0  33724.28 99 
110228.0  33724.13 99 
110232.0  33723.95 99 
110236.0  33723.82 99 
110240.0  33723.80 99 
110244.0  33723.76 99 
110248.0  33723.68 99 
110252.0  33723.63 99 
110256.0  33723.65 99 
110300.0  33723.66 99 
110304.0  33723.69 99 
110308.0  33723.73 99 
110312.0  33723.75 99 
110316.0  33723.81 99 
110320.0  33723.78 99 
110324.0  33723.95 99 
110328.0  33724.02 99 
110332.0  33724.16 99 
110336.0  33724.30 99 
110340.0  33724.33 99 
110344.0  33724.36 99 
110348.0  33724.51 99 
110352.0  33724.66 99 
110356.0  33724.73 99 
110400.0  33724.88 99 
110404.0  33725.08 99 
110408.0  33725.21 99 
110412.0  33725.32 99 
110416.0  33725.44 99 
110420.0  33725.37 99 
110424.0  33725.30 99 
110428.0  33725.33 99 
110432.0  33725.28 99 
110436.0  33725.30 99 
110440.0  33725.45 99 
110444.0  33725.56 99 
110448.0  33725.74 99 
110452.0  33725.89 99 
110456.0  33726.02 99 
110500.0  33726.16 99 
110504.0  33726.23 99 
110508.0  33726.35 99 
110512.0  33726.51 99 
110516.0  33726.76 99 
110520.0  33726.96 99 
110524.0  33727.27 99 
110528.0  33727.57 99 
110532.0  33727.99 99 
110536.0  33728.30 99 
110540.0  33728.73 99 
110544.0  33729.04 99 
110548.0  33729.38 99 
110552.0  33729.64 99 
110556.0  33729.94 99 
110600.0  33730.25 99 
110604.0  33730.35 99 
110608.0  33730.59 99 
110612.0  33730.78 99 
110616.0  33730.78 99 
110620.0  33730.97 99 
110624.0  33731.11 99 
110628.0  33731.24 99 
110632.0  33731.35 99 
110636.0  33731.39 99 
110640.0  33731.50 99 
110644.0  33731.62 99 
110648.0  33731.75 99 
110652.0  33731.86 99 
110656.0  33732.07 99 
110700.0  33732.18 99 
110704.0  33732.30 99 
110708.0  33732.47 99 
110712.0  33732.68 99 
110716.0  33732.84 99 
110720.0  33733.01 99 
110724.0  33733.01 99 
110728.0  33733.08 99 
110732.0  33733.30 99 
110736.0  33733.55 99 
110740.0  33733.47 99 
110744.0  33733.72 99 
110748.0  33733.97 99 
110752.0  33734.17 99 
110756.0  33734.36 99 
110800.0  33734.56 99 
110804.0  33734.70 99 
110808.0  33734.85 99 
110812.0  33735.03 99 
110816.0  33735.23 99 
110820.0  33735.44 99 
110824.0  33735.67 99 
110828.0  33735.88 99 
110832.0  33736.07 99 
110836.0  33736.30 99 
110840.0  33736.50 99 
110844.0  33736.76 99 
110848.0  33737.01 99 
110852.0  33737.20 99 
110856.0  33737.43 99 
110900.0  33737.74 99 
110904.0  33737.98 99 
110908.0  33738.28 99 
110912.0  33738.57 99 
110916.0  33738.82 99 
110920.0  33739.14 99 
110924.0  33739.35 99 
110928.0  33739.60 99 
110932.0  33739.82 99 
110936.0  33740.05 99 
110940.0  33740.29 99 
110944.0  33740.55 99 
110948.0  33740.88 99 
110952.0  33741.12 99 
110956.0  33741.42 99 
111000.0  33741.77 99 
111004.0  33742.09 99 
111008.0  33742.48 99 
111012.0  33742.81 99 
111016.0  33742.99 99 
111020.0  33743.24 99 
111024.0  33743.36 99 
111028.0  33743.48 99 
111032.0  33743.67 99 
111036.0  33743.81 99 
111040.0  33744.01 99 
111044.0  33744.31 99 
111048.0  33744.56 99 
111052.0  33744.85 99 
111056.0  33745.15 99 
111100.0  33745.34 99 
111104.0  33745.56 99 
111108.0  33745.68 99 
111112.0  33745.78 99 
111116.0  33745.84 99 
111120.0  33745.88 99 
111124.0  33745.93 99 
111128.0  33745.94 99 
111132.0  33745.95 99 
111136.0  33745.87 99 
111140.0  33745.75 99 
111144.0  33745.58 99 
111148.0  33745.49 99 
111152.0  33745.33 99 
111156.0  33745.23 99 
111200.0  33745.10 99 
111204.0  33745.00 99 
111208.0  33744.91 99 
111212.0  33744.82 99 
111216.0  33744.71 99 
111220.0  33744.65 99 
111224.0  33744.59 99 
111228.0  33744.53 99 
111232.0  33744.44 99 
111236.0  33744.40 99 
111240.0  33744.38 99 
111244.0  33744.34 99 
111248.0  33744.36 99 
111252.0  33744.28 99 
111256.0  33744.25 99 
111300.0  33744.22 99 
111304.0  33744.19 99 
111308.0  33744.19 99 
111312.0  33744.17 99 
111316.0  33744.20 99 
111320.0  33744.27 99 
111324.0  33744.40 99 
111328.0  33744.56 99 
111332.0  33744.74 99 
111336.0  33744.92 99 
111340.0  33745.17 99 
111344.0  33745.43 99 
111348.0  33745.75 99 
111352.0  33746.07 99 
111356.0  33746.42 99 
111400.0  33746.77 99 
111404.0  33747.10 99 
111408.0  33747.43 99 
111412.0  33747.82 99 
111416.0  33748.16 99 
111420.0  33748.41 99 
111424.0  33748.66 99 
111428.0  33748.93 99 
111432.0  33749.21 99 
111436.0  33749.49 99 
111440.0  33749.67 99 
111444.0  33749.85 99 
111448.0  33750.13 99 
111452.0  33750.34 99 
111456.0  33750.46 99 
111500.0  33750.70 99 
111504.0  33750.95 99 
111508.0  33751.23 99 
111512.0  33751.56 99 
111516.0  33751.84 99 
111520.0  33752.09 99 
111524.0  33752.28 99 
111528.0  33752.42 99 
111532.0  33752.50 99 
111536.0  33752.54 99 
111540.0  33752.72 99 
111544.0  33752.80 99 
111548.0  33752.89 99 
111552.0  33752.90 99 
111556.0  33753.03 99 
111600.0  33753.26 99 
111604.0  33753.32 99 
111608.0  33753.43 99 
111612.0  33753.49 99 
111616.0  33753.50 99 
111620.0  33753.58 99 
111624.0  33753.70 99 
111628.0  33753.82 99 
111632.0  33753.98 99 
111636.0  33754.15 99 
111640.0  33754.24 99 
111644.0  33754.43 99 
111648.0  33754.53 99 
111652.0  33754.58 99 
111656.0  33754.69 99 
111700.0  33754.72 99 
111704.0  33754.58 99 
111708.0  33754.54 99 
111712.0  33754.42 99 
111716.0  33754.22 99 
111720.0  33754.09 99 
111724.0  33753.91 99 
111728.0  33753.78 99 
111732.0  33753.68 99 
111736.0  33753.55 99 
111740.0  33753.40 99 
111744.0  33753.15 99 
111748.0  33752.92 99 
111752.0  33752.62 99 
111756.0  33752.37 99 
111800.0  33752.09 99 
111804.0  33751.69 99 
111808.0  33751.32 99 
111812.0  33750.97 99 
111816.0  33750.56 99 
111820.0  33750.23 99 
111824.0  33749.84 99 
111828.0  33749.46 99 
111832.0  33749.17 99 
111836.0  33748.79 99 
111840.0  33748.47 99 
111844.0  33748.07 99 
111848.0  33747.85 99 
111852.0  33747.63 99 
111856.0  33747.45 99 
111900.0  33747.30 99 
111904.0  33747.20 99 
111908.0  33747.07 99 
111912.0  33746.97 99 
111916.0  33746.95 99 
111920.0  33746.92 99 
111924.0  33746.94 99 
111928.0  33747.04 99 
111932.0  33747.08 99 
111936.0  33747.09 99 
111940.0  33747.10 99 
111944.0  33747.16 99 
111948.0  33747.32 99 
111952.0  33747.44 99 
111956.0  33747.62 99 
112000.0  33747.73 99 
112004.0  33747.81 99 
112008.0  33747.89 99 
112012.0  33747.95 99 
112016.0  33748.02 99 
112020.0  33748.08 99 
112024.0  33748.16 99 
112028.0  33748.22 99 
112032.0  33748.31 99 
112036.0  33748.38 99 
112040.0  33748.45 99 
112044.0  33748.55 99 
112048.0  33748.56 99 
112052.0  33748.62 99 
112056.0  33748.61 99 
112100.0  33748.47 99 
112104.0  33748.51 99 
112108.0  33748.39 99 
112112.0  33748.25 99 
112116.0  33748.21 99 
112120.0  33748.04 99 
112124.0  33747.97 99 
112128.0  33747.84 99 
112132.0  33747.72 99 
112136.0  33747.60 99 
112140.0  33747.39 99 
112144.0  33747.32 99 
112148.0  33747.23 99 
112152.0  33747.11 99 
112156.0  33746.93 99 
112200.0  33746.73 99 
112204.0  33746.54 99 
112208.0  33746.38 99 
112212.0  33746.17 99 
112216.0  33746.01 99 
112220.0  33745.86 99 
112224.0  33745.69 99 
112228.0  33745.51 99 
112232.0  33745.24 99 
112236.0  33745.05 99 
112240.0  33744.92 99 
112244.0  33744.69 99 
112248.0  33744.48 99 
112252.0  33744.28 99 
112256.0  33744.05 99 
112300.0  33743.77 99 
112304.0  33743.67 99 
112308.0  33743.37 99 
112312.0  33743.02 99 
112316.0  33742.58 99 
112320.0  33742.24 99 
112324.0  33741.88 99 
112328.0  33741.56 99 
112332.0  33741.26 99 
112336.0  33740.91 99 
112340.0  33740.61 99 
112344.0  33740.35 99 
112348.0  33740.02 99 
112352.0  33739.67 99 
112356.0  33739.42 99 
112400.0  33739.08 99 
112404.0  33738.75 99 
112408.0  33738.38 99 
112412.0  33738.04 99 
112416.0  33737.77 99 
112420.0  33737.38 99 
112424.0  33737.08 99 
112428.0  33736.60 99 
112432.0  33736.30 99 
112436.0  33735.94 99 
112440.0  33735.50 99 
112444.0  33735.16 99 
112448.0  33734.77 99 
112452.0  33734.43 99 
112456.0  33734.09 99 
112500.0  33733.76 99 
112504.0  33733.54 99 
112508.0  33733.30 99 
112512.0  33733.07 99 
112516.0  33732.95 99 
112520.0  33732.65 99 
112524.0  33732.36 99 
112528.0  33732.13 99 
112532.0  33731.93 99 
112536.0  33731.78 99 
112540.0  33731.72 99 
112544.0  33731.61 99 
112548.0  33731.46 99 
112552.0  33731.37 99 
112556.0  33731.28 99 
112600.0  33731.17 99 
112604.0  33731.04 99 
112608.0  33731.01 99 
112612.0  33730.94 99 
112616.0  33730.81 99 
112620.0  33730.79 99 
112624.0  33730.71 99 
112628.0  33730.60 99 
112632.0  33730.43 99 
112636.0  33730.27 99 
112640.0  33730.08 99 
112644.0  33729.92 99 
112648.0  33729.69 99 
112652.0  33729.50 99 
112656.0  33729.38 99 
112700.0  33729.31 99 
112704.0  33729.17 99 
112708.0  33729.08 99 
112712.0  33729.04 99 
112716.0  33729.05 99 
112720.0  33728.95 99 
112724.0  33728.94 99 
112728.0  33728.94 99 
112732.0  33728.80 99 
112736.0  33728.80 99 
112740.0  33728.70 99 
112744.0  33728.58 99 
112748.0  33728.62 99 
112752.0  33728.45 99 
112756.0  33728.34 99 
112800.0  33728.34 99 
112804.0  33728.23 99 
112808.0  33728.11 99 
112812.0  33728.09 99 
112816.0  33728.00 99 
112820.0  33727.84 99 
112824.0  33727.78 99 
112828.0  33727.75 99 
112832.0  33727.67 99 
112836.0  33727.65 99 
112840.0  33727.59 99 
112844.0  33727.48 99 
112848.0  33727.45 99 
112852.0  33727.46 99 
112856.0  33727.38 99 
112900.0  33727.37 99 
112904.0  33727.36 99 
112908.0  33727.17 99 
112912.0  33727.11 99 
112916.0  33727.34 99 
112920.0  33727.20 99 
112924.0  33727.09 99 
112928.0  33726.88 99 
112932.0  33726.82 99 
112936.0  33726.74 99 
112940.0  33726.51 99 
112944.0  33726.45 99 
112948.0  33726.39 99 
112952.0  33726.20 99 
112956.0  33726.03 99 
113000.0  33725.89 99 
113004.0  33725.63 99 
113008.0  33725.50 99 
113012.0  33725.29 99 
113016.0  33725.16 99 
113020.0  33724.96 99 
113024.0  33724.77 99 
113028.0  33724.65 99 
113032.0  33724.52 99 
113036.0  33724.39 99 
113040.0  33724.35 99 
113044.0  33724.27 99 
113048.0  33724.20 99 
113052.0  33724.08 99 
113056.0  33723.95 99 
113100.0  33723.85 99 
113104.0  33723.82 99 
113108.0  33723.80 99 
113112.0  33723.81 99 
113116.0  33723.81 99 
113120.0  33723.82 99 
113124.0  33723.84 99 
113128.0  33724.00 99 
113132.0  33723.98 99 
113136.0  33724.03 99 
113140.0  33724.07 99 
113144.0  33724.11 99 
113148.0  33724.17 99 
113152.0  33724.25 99 
113156.0  33724.28 99 
113200.0  33724.42 99 
113204.0  33724.45 99 
113208.0  33724.41 99 
113212.0  33724.38 99 
113216.0  33724.37 99 
113220.0  33724.37 99 
113224.0  33724.43 99 
113228.0  33724.51 99 
113232.0  33724.63 99 
113236.0  33724.73 99 
113240.0  33724.83 99 
113244.0  33724.83 99 
113248.0  33724.80 99 
113252.0  33724.84 99 
113256.0  33724.89 99 
113300.0  33724.89 99 
113304.0  33724.83 99 
113308.0  33724.81 99 
113312.0  33724.84 99 
113316.0  33724.84 99 
113320.0  33724.81 99 
113324.0  33724.74 99 
113328.0  33724.69 99 
113332.0  33724.76 99 
113336.0  33724.79 99 
113340.0  33724.78 99 
113344.0  33724.76 99 
113348.0  33724.67 99 
113352.0  33724.65 99 
113356.0  33724.56 99 
113400.0  33724.60 99 
113404.0  33724.69 99 
113408.0  33724.67 99 
113412.0  33724.70 99 
113416.0  33724.75 99 
113420.0  33724.75 99 
113424.0  33724.76 99 
113428.0  33724.74 99 
113432.0  33724.66 99 
113436.0  33724.56 99 
113440.0  33724.40 99 
113444.0  33724.35 99 
113448.0  33724.35 99 
113452.0  33724.34 99 
113456.0  33724.37 99 
113500.0  33724.42 99 
113504.0  33724.52 99 
113508.0  33724.56 99 
113512.0  33724.64 99 
113516.0  33724.73 99 
113520.0  33724.79 99 
113524.0  33724.83 99 
113528.0  33724.92 99 
113532.0  33725.03 99 
113536.0  33725.02 99 
113540.0  33724.87 99 
113544.0  33724.96 99 
113548.0  33725.09 99 
113552.0  33725.13 99 
113556.0  33725.10 99 
113600.0  33725.13 99 
113604.0  33725.12 99 
113608.0  33725.12 99 
113612.0  33725.14 99 
113616.0  33725.23 99 
113620.0  33725.32 99 
113624.0  33725.34 99 
113628.0  33725.46 99 
113632.0  33725.56 99 
113636.0  33725.63 99 
113640.0  33725.69 99 
113644.0  33725.68 99 
113648.0  33725.65 99 
113652.0  33725.59 99 
113656.0  33725.55 99 
113700.0  33725.57 99 
113704.0  33725.51 99 
113708.0  33725.45 99 
113712.0  33725.42 99 
113716.0  33725.45 99 
113720.0  33725.45 99 
113724.0  33725.48 99 
113728.0  33725.55 99 
113732.0  33725.59 99 
113736.0  33725.51 99 
113740.0  33725.50 99 
113744.0  33725.53 99 
113748.0  33725.57 99 
113752.0  33725.64 99 
113756.0  33725.66 99 
113800.0  33725.67 99 
113804.0  33725.82 99 
113808.0  33725.90 99 
113812.0  33725.91 99 
113816.0  33726.05 99 
113820.0  33726.08 99 
113824.0  33726.28 99 
113828.0  33726.42 99 
113832.0  33726.51 99 
113836.0  33726.80 99 
113840.0  33726.93 99 
113844.0  33727.16 99 
113848.0  33727.38 99 
113852.0  33727.32 99 
113856.0  33727.28 99 
113900.0  33727.38 99 
113904.0  33727.44 99 
113908.0  33727.32 99 
113912.0  33727.29 99 
113916.0  33727.21 99 
113920.0  33727.06 99 
113924.0  33726.93 99 
113928.0  33726.72 99 
113932.0  33726.67 99 
113936.0  33726.53 99 
113940.0  33726.41 99 
113944.0  33726.26 99 
113948.0  33726.07 99 
113952.0  33725.97 99 
113956.0  33725.90 99 
114000.0  33725.87 99 
114004.0  33725.85 99 
114008.0  33725.83 99 
114012.0  33725.77 99 
114016.0  33725.89 99 
114020.0  33725.84 99 
114024.0  33725.77 99 
114028.0  33725.84 99 
114032.0  33725.95 99 
114036.0  33726.03 99 
114040.0  33726.13 99 
114044.0  33726.23 99 
114048.0  33726.41 99 
114052.0  33726.55 99 
114056.0  33726.61 99 
114100.0  33726.59 99 
114104.0  33726.62 99 
114108.0  33726.61 99 
114112.0  33726.72 99 
114116.0  33726.74 99 
114120.0  33726.67 99 
114124.0  33726.72 99 
114128.0  33726.70 99 
114132.0  33726.58 99 
114136.0  33726.58 99 
114140.0  33726.59 99 
114144.0  33726.53 99 
114148.0  33726.61 99 
114152.0  33726.53 99 
114156.0  33726.40 99 
114200.0  33726.37 99 
114204.0  33726.34 99 
114208.0  33726.08 99 
114212.0  33726.02 99 
114216.0  33725.91 99 
114220.0  33725.76 99 
114224.0  33725.65 99 
114228.0  33725.36 99 
114232.0  33725.30 99 
114236.0  33725.15 99 
114240.0  33725.07 99 
114244.0  33725.11 99 
114248.0  33725.10 99 
114252.0  33724.95 99 
114256.0  33724.96 99 
114300.0  33725.02 99 
114304.0  33725.09 99 
114308.0  33725.17 99 
114312.0  33725.32 99 
114316.0  33725.61 99 
114320.0  33725.93 99 
114324.0  33726.29 99 
114328.0  33726.67 99 
114332.0  33727.04 99 
114336.0  33727.42 99 
114340.0  33727.81 99 
114344.0  33728.19 99 
114348.0  33728.46 99 
114352.0  33728.76 99 
114356.0  33729.05 99 
114400.0  33729.22 99 
114404.0  33729.30 99 
114408.0  33729.41 99 
114412.0  33729.52 99 
114416.0  33729.43 99 
114420.0  33729.44 99 
114424.0  33729.63 99 
114428.0  33729.74 99 
114432.0  33729.76 99 
114436.0  33729.91 99 
114440.0  33729.93 99 
114444.0  33729.98 99 
114448.0  33730.03 99 
114452.0  33729.99 99 
114456.0  33730.00 99 
114500.0  33729.85 99 
114504.0  33729.75 99 
114508.0  33729.82 99 
114512.0  33729.70 99 
114516.0  33729.62 99 
114520.0  33729.72 99 
114524.0  33729.63 99 
114528.0  33729.65 99 
114532.0  33729.65 99 
114536.0  33729.59 99 
114540.0  33729.65 99 
114544.0  33729.71 99 
114548.0  33729.64 99 
114552.0  33729.58 99 
114556.0  33729.52 99 
114600.0  33729.32 99 
114604.0  33729.18 99 
114608.0  33729.08 99 
114612.0  33728.98 99 
114616.0  33729.03 99 
114620.0  33729.13 99 
114624.0  33729.19 99 
114628.0  33729.19 99 
114632.0  33729.22 99 
114636.0  33729.30 99 
114640.0  33729.40 99 
114644.0  33729.43 99 
114648.0  33729.47 99 
114652.0  33729.51 99 
114656.0  33729.64 99 
114700.0  33729.92 99 
114704.0  33730.24 99 
114708.0  33730.61 99 
114712.0  33730.91 99 
114716.0  33731.27 99 
114720.0  33731.50 99 
114724.0  33731.78 99 
114728.0  33732.01 99 
114732.0  33732.22 99 
114736.0  33732.39 99 
114740.0  33732.47 99 
114744.0  33732.41 99 
114748.0  33732.62 99 
114752.0  33732.66 99 
114756.0  33732.64 99 
114800.0  33732.61 99 
114804.0  33732.49 99 
114808.0  33732.32 99 
114812.0  33732.17 99 
114816.0  33732.01 99 
114820.0  33731.93 99 
114824.0  33731.85 99 
114828.0  33731.75 99 
114832.0  33731.63 99 
114836.0  33731.55 99 
114840.0  33731.45 99 
114844.0  33731.28 99 
114848.0  33730.96 99 
114852.0  33730.92 99 
114856.0  33731.02 99 
114900.0  33730.91 99 
114904.0  33730.82 99 
114908.0  33730.81 99 
114912.0  33730.72 99 
114916.0  33730.57 99 
114920.0  33730.65 99 
114924.0  33730.60 99 
114928.0  33730.42 99 
114932.0  33730.25 99 
114936.0  33730.10 99 
114940.0  33729.97 99 
114944.0  33729.79 99 
114948.0  33729.53 99 
114952.0  33729.41 99 
114956.0  33729.23 99 
115000.0  33729.04 99 
115004.0  33728.96 99 
115008.0  33728.87 99 
115012.0  33728.79 99 
115016.0  33728.70 99 
115020.0  33728.58 99 
115024.0  33728.54 99 
115028.0  33728.40 99 
115032.0  33728.30 99 
115036.0  33728.24 99 
115040.0  33728.17 99 
115044.0  33728.08 99 
115048.0  33727.98 99 
115052.0  33727.86 99 
115056.0  33727.66 99 
115100.0  33727.48 99 
115104.0  33727.42 99 
115108.0  33727.23 99 
115112.0  33727.00 99 
115116.0  33726.86 99 
115120.0  33726.58 99 
115124.0  33726.49 99 
115128.0  33726.28 99 
115132.0  33726.01 99 
115136.0  33725.83 99 
115140.0  33725.56 99 
115144.0  33725.18 99 
115148.0  33724.89 99 
115152.0  33724.52 99 
115156.0  33724.13 99 
115200.0  33723.71 99 
115204.0  33723.30 99 
115208.0  33722.89 99 
115212.0  33722.45 99 
115216.0  33722.01 99 
115220.0  33721.53 99 
115224.0  33721.06 99 
115228.0  33720.59 99 
115232.0  33720.10 99 
115236.0  33719.64 99 
115240.0  33719.26 99 
115244.0  33718.89 99 
115248.0  33718.44 99 
115252.0  33717.93 99 
115256.0  33717.55 99 
115300.0  33717.15 99 
115304.0  33716.81 99 
115308.0  33716.43 99 
115312.0  33716.15 99 
115316.0  33715.92 99 
115320.0  33715.71 99 
115324.0  33715.55 99 
115328.0  33715.51 99 
115332.0  33715.36 99 
115336.0  33715.23 99 
115340.0  33715.17 99 
115344.0  33715.11 99 
115348.0  33715.04 99 
115352.0  33715.25 99 
115356.0  33715.27 99 
115400.0  33715.25 99 
115404.0  33715.42 99 
115408.0  33715.45 99 
115412.0  33715.44 99 
115416.0  33715.61 99 
115420.0  33715.56 99 
115424.0  33715.57 99 
115428.0  33715.60 99 
115432.0  33715.50 99 
115436.0  33715.50 99 
115440.0  33715.43 99 
115444.0  33715.27 99 
115448.0  33715.19 99 
115452.0  33715.17 99 
115456.0  33714.97 99 
115500.0  33714.90 99 
115504.0  33714.87 99 
115508.0  33714.68 99 
115512.0  33714.60 99 
115516.0  33714.50 99 
115520.0  33714.31 99 
115524.0  33714.22 99 
115528.0  33714.14 99 
115532.0  33714.18 99 
115536.0  33714.11 99 
115540.0  33713.97 99 
115544.0  33713.98 99 
115548.0  33713.96 99 
115552.0  33714.00 99 
115556.0  33714.02 99 
115600.0  33714.05 99 
115604.0  33714.10 99 
115608.0  33714.22 99 
115612.0  33713.92 99 
115616.0  33713.40 99 
115620.0  33713.56 99 
115624.0  33713.58 99 
115628.0  33713.60 99 
115632.0  33713.45 99 
115636.0  33713.30 99 
115640.0  33713.20 99 
115644.0  33713.18 99 
115648.0  33713.08 99 
115652.0  33712.92 99 
115656.0  33712.81 99 
115700.0  33712.68 99 
115704.0  33712.57 99 
115708.0  33712.52 99 
115712.0  33712.42 99 
115716.0  33712.28 99 
115720.0  33712.12 99 
115724.0  33711.98 99 
115728.0  33711.90 99 
115732.0  33711.86 99 
115736.0  33711.81 99 
115740.0  33711.74 99 
115744.0  33711.64 99 
115748.0  33711.46 99 
115752.0  33711.22 99 
115756.0  33710.93 99 
115800.0  33710.58 99 
115804.0  33710.21 99 
115808.0  33709.89 99 
115812.0  33709.51 99 
115816.0  33709.20 99 
115820.0  33708.86 99 
115824.0  33708.47 99 
115828.0  33708.05 99 
115832.0  33707.64 99 
115836.0  33707.23 99 
115840.0  33706.90 99 
115844.0  33706.55 99 
115848.0  33706.32 99 
115852.0  33706.21 99 
